tool_temp_c,part_temp_c,vibration_x_mm_s,vibration_y_mm_s,press_force_ton,contact_force_kn,cycle_time_s,energy_kwh,lubricant_flow_lmin,is_anomaly
437.46,840.58,2.87,3.44,234.87,179.31,18.39,21.96,5.72,0
427.61,847.07,2.86,1.71,238.35,198.82,16.04,24.42,4.36,0
429.52,857.67,3.35,2.66,229.4,186.3,16.13,25.72,4.93,0
435.78,844.37,3.39,3.94,170.7,139.33,19.36,23.01,4.85,1
411.39779686466596,846.7391649636093,3.7327669320626717,3.2201657942716824,234.78569196840024,187.17827902197502,16.49131259804883,24.250347548663107,4.925780268633968,0
411.9,865.21,1.97,3.65,245.8,190.77,20.2,25.38,4.49,0
422.27,874.73,3.58,2.88,223.21,179.58,21.41,25.63,5.09,0
441.88,818.52,3.06,2.79,210.3,172.69,18.87,21.06,4.86,0
433.37,853.07,2.94,3.63,234.55,191.71,16.05,23.81,4.98,0
455.38,825.42,2.49,3.82,237.63,192.73,17.98,22.15,4.77,0
445.76,874.34,2.93,3.74,224.22,173.82,19.16,24.32,4.37,0
425.3,858.67,3.57,2.44,226.31,176.33,17.81,25.5,4.66,0
414.71,839.93,2.49,3.14,233.14,196.06,18.5,22.24,5.47,0
426.79,836.71,3.84,3.76,232.79,191.23,19.94,24.13,5.06,0
461.65,927.49,3.55,3.51,232.27,177.83,20.11,31.03,4.19,1
448.41,867.96,2.4,2.83,242.85,196.8,17.52,25.89,4.76,0
432.11,861.04,4.39,1.24,219.52,174.77,18.9,23.32,5.59,0
423.39,846.23,3.36,2.7,235.32,192.94,15.0,22.4,4.26,0
425.1,821.37,3.28,2.89,224.62,176.42,18.36,21.86,3.92,0
413.13,847.92,1.33,1.73,225.82,182.95,18.97,25.08,5.47,0
429.19,857.27,2.51,2.35,238.44,189.56,17.54,23.56,4.47,0
438.73,843.55,3.32,2.5,233.83,184.72,18.74,23.35,4.97,0
429.08,862.4,1.9,3.68,233.08,194.6,17.65,21.86,5.83,0
431.08,819.29,4.1,3.11,221.49,179.17,17.53,23.56,4.87,0
428.98,841.62,3.43,3.49,227.85,182.62,19.13,25.11,4.8,0
419.55,855.57,2.35,1.19,232.98,182.87,16.71,23.45,4.38,0
427.65,883.33,3.03,2.43,222.14,177.82,17.61,25.61,4.66,0
427.62,844.78,3.93,3.5,237.27,184.0,19.57,22.94,5.55,0
437.38,873.15,2.35,4.47,244.02,196.12,18.13,25.29,5.56,0
430.34,858.14,2.97,3.32,232.76,197.21,17.88,26.14,4.78,0
420.55,841.23,2.84,3.42,227.99,185.15,18.1,23.75,5.91,0
432.93,871.36,1.5,3.23,240.3,194.9,20.6,25.72,5.46,0
418.66,855.09,2.46,2.33,224.61,182.0,15.0,23.6,4.79,0
442.26,831.46,3.5,3.17,234.84,179.8,18.45,22.58,4.65,0
430.5,841.12,3.01,2.61,230.16,188.7,20.19,22.82,4.76,0
441.85,840.78,8.71,10.06,237.03,199.57,20.46,27.81,5.21,1
449.13,869.47,2.24,3.02,230.7,183.87,19.93,23.95,4.41,0
436.72,857.71,2.49,2.71,239.46,195.8,15.45,22.84,5.09,0
414.95,854.09,2.49,4.46,222.61,172.31,16.74,23.32,4.36,0
439.69,841.86,3.15,4.92,224.69,183.44,17.17,22.88,5.05,0
429.11,840.12,4.04,3.87,234.69,185.78,18.17,23.15,5.78,0
440.86,857.08,2.29,2.69,234.8,189.99,15.0,21.7,4.62,0
400.0,862.0,3.63,3.99,234.15,181.75,16.96,25.15,4.27,0
428.39,834.31,1.28,2.4,227.78,177.36,18.88,25.92,5.0,0
426.54,865.24,3.53,3.08,239.48,190.69,16.95,24.31,4.69,0
441.33,846.63,3.76,3.07,242.52,198.25,19.8,26.76,4.63,0
436.96,830.32,3.32,2.0,228.25,173.9,19.24,23.1,3.63,0
434.71,846.08,3.59,2.9,228.37,177.67,20.49,22.88,4.11,0
419.42,838.39,3.74,3.62,226.92,177.49,18.55,25.89,4.73,0
436.66,863.55,3.07,4.11,216.72,179.17,17.27,25.59,5.02,0
430.72,857.56,2.75,2.4,241.41,195.7,20.61,25.42,4.61,0
432.19,853.52,3.27,2.72,231.87,177.07,19.0,24.98,4.76,0
422.35,854.74,4.97,3.27,228.28,181.61,18.2,25.17,5.03,0
444.82,850.86,3.27,3.12,234.64,190.24,19.44,24.48,5.16,0
447.81,854.9,3.15,2.77,224.22,184.79,17.29,23.74,5.09,0
432.26,884.07,2.74,3.53,224.03,176.66,18.62,27.18,4.7,0
423.38,824.8,4.52,2.71,222.24,177.27,16.19,21.15,5.45,0
427.92,867.08,2.61,3.19,234.08,191.65,20.04,22.92,5.79,0
432.88,847.54,3.41,2.29,225.03,178.85,19.49,23.73,5.45,0
444.36,831.32,2.65,3.16,225.28,189.28,16.97,22.66,4.24,0
435.27,829.89,3.8,3.98,226.72,180.69,17.85,22.46,5.57,0
422.06,853.92,3.62,2.39,225.07,178.91,15.61,22.41,4.64,0
430.49,823.97,3.06,3.29,228.02,189.84,16.84,20.43,3.97,0
428.59,871.03,3.27,3.2,218.26,167.89,18.3,24.51,4.51,0
436.71,885.71,2.44,3.2,219.51,179.05,17.49,25.03,5.32,0
426.88,858.32,2.55,1.92,232.44,190.61,18.14,27.18,4.83,0
429.24,845.09,2.43,2.97,235.39,203.61,15.64,23.51,4.88,0
409.15,855.27,1.61,3.14,227.07,178.34,18.43,23.2,5.31,0
422.3,866.04,2.82,2.88,238.77,200.37,15.21,24.99,5.46,0
438.13,820.24,2.99,3.81,236.14,192.81,15.7,23.18,6.05,0
433.38,839.99,3.0,4.21,224.13,179.77,17.37,23.21,4.79,0
424.56,847.68,3.71,3.03,219.79,176.46,15.89,24.32,4.41,0
412.24,885.18,3.03,3.81,187.36,146.07,17.65,27.75,4.56,1
432.24,837.95,3.51,1.85,236.0,179.04,17.34,23.52,5.34,0
420.53,839.35,2.26,2.66,232.19,191.09,19.98,24.25,4.69,0
432.24,845.48,2.65,3.42,229.39,178.5,19.44,23.4,5.41,0
438.66,852.02,2.44,2.53,234.34,195.35,19.57,22.99,5.33,0
420.15,849.8,2.24,3.06,221.73,186.74,20.04,25.38,4.8,0
433.38,860.52,3.09,3.86,237.78,185.03,16.52,25.67,5.0,0
430.43,835.45,3.06,3.99,223.35,180.96,18.45,23.42,5.7,0
412.8399277504127,832.9140241504047,3.2314471715985262,2.2619701692352314,234.13018789251942,186.741287909722,18.811229893389743,24.005982882320847,4.868033995495412,0
433.39097936198544,848.789646808804,2.642309894443663,2.2912415179372534,246.9630618738625,200.7292276713676,18.091395047019905,27.001881432724133,4.353937087730882,0
459.37,926.02,2.88,2.57,236.29,188.81,22.56,32.45,4.27,1
415.49,852.89,1.09,3.32,226.05,172.44,15.0,22.63,4.85,0
446.06,828.23,3.67,2.03,218.52,179.68,21.71,22.7,4.55,0
444.79,841.55,4.37,3.0,240.98,189.32,18.21,22.49,4.69,0
417.71,869.61,2.76,1.84,217.27,174.88,22.17,24.41,5.46,0
441.27,843.27,2.3,2.63,225.0,170.12,17.98,24.98,5.46,0
450.35,865.15,3.37,3.17,230.55,189.01,16.6,25.28,5.53,0
435.03,849.56,2.62,4.33,222.73,173.97,18.07,23.38,4.41,0
421.2,866.27,2.51,3.5,227.46,187.42,17.97,23.34,5.19,0
419.86,841.61,2.85,3.33,225.87,172.69,15.67,23.64,5.23,0
432.43,880.46,3.07,3.01,226.42,174.38,16.94,25.61,4.43,0
426.17,838.58,3.05,2.54,233.88,193.01,16.72,24.3,4.66,0
435.49,865.31,3.43,2.21,229.14,186.57,20.2,25.98,4.53,0
436.29,862.85,3.71,1.67,247.95,200.54,19.0,23.56,4.63,0
430.78,833.65,2.02,4.16,246.41,200.72,18.2,23.41,5.44,0
434.21,870.13,3.36,2.35,240.74,200.34,17.39,25.48,4.03,0
445.38,828.19,2.58,2.45,233.06,178.45,20.03,24.45,5.33,0
436.82,819.24,3.94,3.04,235.45,190.47,15.4,23.34,3.71,0
460.0,852.78,2.66,1.92,236.7,181.5,16.64,23.62,5.12,0
418.31,856.31,1.66,2.14,222.08,171.17,19.15,25.89,4.39,0
421.69,846.8,2.54,3.41,214.14,166.42,15.59,23.64,4.98,0
444.39,875.44,3.56,2.97,225.15,172.48,18.23,26.4,3.74,0
426.5,860.34,3.08,2.55,245.73,203.59,21.85,25.81,4.75,0
420.8,859.52,4.81,2.51,236.42,189.16,18.65,23.53,5.06,0
440.16,834.36,1.81,2.9,235.82,184.06,18.87,23.61,5.04,0
422.54,859.0,3.06,3.44,230.0,190.68,18.47,24.45,5.05,0
413.54,844.13,3.39,2.7,235.93,187.14,17.25,22.77,4.75,0
431.75,840.81,4.09,2.72,223.14,173.37,17.68,22.28,4.51,0
432.77,835.44,3.23,2.3,241.13,189.77,16.66,22.27,5.05,0
419.06,851.22,3.83,3.73,235.85,183.14,17.39,25.5,4.74,0
446.29,852.42,4.0,3.14,219.39,174.49,18.66,24.34,4.19,0
420.49,855.8,2.13,4.17,239.61,188.88,16.8,23.48,4.15,0
425.16,858.02,2.56,3.02,220.76,181.27,20.15,25.66,4.79,0
417.37,854.08,2.79,2.83,223.92,170.61,18.9,22.87,4.34,0
432.0,847.67,2.7,2.39,231.03,181.93,18.15,22.91,4.55,0
436.14,825.85,3.58,3.82,226.16,178.62,16.93,21.54,4.63,0
425.92,820.45,2.62,3.29,232.68,179.74,16.89,20.77,5.06,0
419.98,860.95,3.02,4.02,232.78,185.32,18.88,25.07,4.12,0
421.86,850.62,4.2,3.88,228.37,187.57,18.72,26.51,4.72,0
423.79,853.38,2.77,4.78,222.24,170.3,18.25,25.27,4.65,0
430.12,866.0,2.75,1.0,204.68,162.23,19.26,24.16,4.9,0
413.59,839.87,3.03,3.91,241.92,195.18,18.65,22.27,4.99,0
418.31,851.42,3.0,3.05,225.43,181.05,18.46,24.82,5.26,0
415.3,838.98,3.27,3.23,241.57,194.44,17.75,22.76,5.48,0
432.49,863.37,2.83,2.2,229.89,181.59,18.24,23.93,4.68,0
424.17,836.1,3.04,4.35,232.37,181.18,15.28,24.37,4.17,0
431.09,866.38,3.75,2.26,225.24,178.34,17.94,25.27,4.69,0
434.2,839.11,3.31,3.26,234.52,194.15,19.04,21.89,4.92,0
424.1,838.02,2.44,2.91,224.67,172.36,17.08,21.32,4.04,0
430.91,853.1,2.54,3.1,238.39,187.15,20.42,24.54,5.04,0
429.47,863.9,3.96,4.29,228.68,186.64,18.08,24.35,4.61,0
437.02,862.01,3.04,3.28,227.68,175.3,18.01,23.46,5.46,0
452.73,846.58,2.48,3.69,229.56,175.82,16.72,23.26,5.26,0
439.36,836.03,2.59,2.6,220.27,168.98,17.35,21.2,4.31,0
407.98,851.58,1.65,2.16,225.63,178.94,20.08,24.86,4.89,0
429.1,841.0,3.58,3.71,233.77,188.17,16.87,21.92,4.38,0
451.1,870.65,3.44,2.58,219.42,168.7,16.05,23.05,5.27,0
427.36,832.1,1.91,3.44,220.26,181.02,17.45,22.41,5.46,0
413.14,828.82,2.2,2.32,244.19,189.91,19.36,25.15,5.08,0
444.8,839.67,2.45,4.34,219.98,178.03,18.32,22.31,5.17,0
427.57,847.82,1.99,3.02,221.04,173.54,15.95,23.1,4.6,0
442.0,840.5,2.46,2.25,235.88,183.75,15.77,21.39,5.46,0
425.53,863.08,4.28,2.75,230.15,183.45,17.2,23.12,5.14,0
441.4,861.45,2.66,2.75,235.21,195.67,16.28,23.92,5.17,0
450.71,829.3,1.0,3.23,224.76,185.37,18.59,22.27,4.99,0
437.91,874.33,3.22,2.37,232.36,187.56,20.25,24.82,4.45,0
440.49,873.55,2.57,3.77,222.8,183.91,17.02,24.92,5.59,0
421.76,861.21,2.72,1.73,235.6,179.3,17.92,26.38,5.18,0
434.29,876.73,3.51,3.01,240.14,201.99,20.05,23.86,4.19,0
432.12,831.75,2.27,2.16,216.65,170.85,16.51,23.54,4.11,0
438.35,848.23,1.72,4.28,241.89,198.82,19.61,25.38,4.19,0
440.85,825.36,2.76,1.75,238.96,197.64,21.55,24.01,4.86,0
444.58,857.71,3.87,2.96,225.9,181.68,16.8,23.88,5.53,0
421.7131234497812,858.3860816415956,2.2134014280043184,3.1466093888728857,241.18824888705362,191.739549093725,18.6855015094865,24.248149467166183,5.078034124150049,0
421.14,871.64,2.89,2.36,230.99,190.88,15.0,24.19,5.39,0
436.95,829.55,3.09,2.71,229.53,177.0,17.03,22.22,5.04,0
421.34,853.65,2.64,3.62,230.42,180.44,17.01,25.37,5.08,0
411.56,853.63,2.74,2.77,225.39,180.12,19.27,25.47,5.42,0
422.32,837.3,3.21,3.87,230.36,180.27,19.25,24.83,5.22,0
432.29,859.26,2.67,3.53,231.73,186.48,19.7,23.34,4.78,0
430.25,836.15,2.79,3.07,238.07,190.47,15.89,20.58,5.09,0
428.97,860.74,2.94,2.93,207.63,168.41,16.49,25.75,4.97,0
435.87,840.49,2.69,2.34,238.38,192.18,18.84,23.6,4.57,0
422.91,848.65,2.28,2.62,225.07,173.63,18.98,24.12,5.76,0
434.19,853.52,2.52,3.03,240.35,184.62,20.1,24.13,4.6,0
422.13,864.05,3.46,3.81,225.77,182.73,18.91,24.27,5.01,0
424.42,857.42,3.26,2.37,224.12,180.51,18.77,23.54,5.42,0
429.56,861.0,2.55,2.3,233.6,191.94,17.27,20.95,5.49,0
432.29,848.48,4.25,3.17,237.6,197.77,20.23,24.0,4.94,0
423.4,878.69,3.18,3.68,233.1,188.69,17.81,25.41,5.4,0
424.07,839.25,3.14,3.34,235.67,181.14,17.5,22.61,5.26,0
431.81,849.26,2.81,1.74,217.83,170.63,17.61,23.3,5.06,0
430.96,858.73,3.27,3.63,242.8,196.09,19.41,26.1,4.95,0
445.57,851.44,3.37,3.26,222.98,175.04,17.94,25.2,4.55,0
422.05,844.61,2.19,3.35,227.64,175.17,19.21,22.98,4.69,0
434.3,831.99,2.45,1.0,234.58,188.31,15.0,23.21,4.86,0
449.09,869.87,2.87,3.55,228.82,189.53,17.78,22.5,6.03,0
445.76,832.34,1.98,2.61,229.08,187.51,18.58,23.84,4.9,0
422.49,843.77,1.88,2.95,233.65,183.93,15.0,22.34,4.12,0
427.95,862.73,1.74,2.25,221.26,177.99,17.57,25.54,4.64,0
441.58,860.18,2.56,2.96,239.72,189.55,16.84,23.03,4.48,0
427.65,848.46,3.03,3.31,232.36,184.79,18.87,25.4,4.66,0
427.75,856.34,2.59,2.98,224.78,178.09,18.65,24.32,4.77,0
439.35,866.46,2.08,2.29,238.81,191.07,18.0,23.75,4.48,0
431.81,844.93,2.61,1.79,233.81,188.91,15.0,22.26,5.87,0
432.45,880.21,2.53,2.8,241.87,194.54,17.88,23.76,5.95,0
431.37,870.87,3.27,3.1,225.58,188.32,18.36,23.78,4.51,0
447.23,878.94,2.02,4.07,230.51,183.79,18.8,24.75,5.01,0
422.81,864.2,3.11,4.02,233.21,192.91,19.81,26.12,4.86,0
455.21,843.19,2.45,2.59,236.18,188.68,19.35,21.01,5.96,0
426.09,848.98,2.76,3.31,240.54,193.06,18.68,26.1,4.63,0
428.14,876.18,2.9,2.24,234.14,185.0,19.75,25.1,5.23,0
429.15,854.61,5.18,3.43,243.41,193.73,16.08,25.42,4.9,0
441.89,858.47,2.59,2.72,223.62,175.1,20.79,24.63,4.32,0
436.66,854.82,2.16,3.15,229.23,191.85,18.47,23.9,4.65,0
433.93,870.71,2.25,2.78,211.82,159.22,16.99,26.48,4.73,0
429.03,833.99,3.18,2.94,227.47,173.97,19.08,23.59,4.74,0
433.04,861.37,3.44,3.26,234.71,187.81,18.46,23.6,4.21,0
439.61,826.47,4.02,4.54,234.33,186.63,18.37,24.29,5.53,0
415.23,850.02,2.28,2.84,238.06,189.07,20.26,27.25,5.48,0
429.6,870.97,4.83,3.49,218.18,173.11,17.33,25.08,5.03,0
428.78,878.32,3.8,2.84,223.08,184.21,18.95,23.21,5.59,0
420.25,853.28,2.38,3.6,228.75,181.69,17.98,22.87,4.99,0
418.05,836.68,3.02,2.77,213.54,170.35,18.2,22.09,4.6,0
433.89,851.83,4.02,3.72,236.84,186.66,15.0,24.31,4.7,0
420.74,840.13,2.97,3.08,225.89,176.98,18.85,23.26,4.8,0
424.9,853.4,1.93,1.41,226.72,187.82,15.0,23.23,4.05,0
488.08,902.0,1.95,3.38,231.44,191.13,23.25,26.36,5.01,1
419.76,851.3,2.95,3.92,227.11,176.45,16.84,23.49,5.51,0
434.56,851.2,3.52,3.15,218.84,176.45,16.52,22.92,6.04,0
429.12,833.93,4.09,3.79,248.56,209.24,20.25,25.13,5.49,0
425.83,816.43,4.29,2.66,232.63,197.36,18.39,22.02,4.92,0
450.96,850.81,3.79,2.27,229.59,186.54,18.15,24.41,5.07,0
428.25,840.78,2.32,3.81,223.97,183.32,17.7,24.65,4.8,0
440.66,854.69,2.25,3.46,209.73,172.59,19.81,24.12,4.44,0
441.47,844.37,3.11,3.36,221.66,182.96,17.55,22.29,4.9,0
423.31,849.19,3.46,3.72,228.04,181.9,17.81,23.4,5.21,0
442.4,846.21,3.86,3.94,217.01,176.47,17.27,24.12,5.3,0
429.7,838.37,3.93,3.06,230.61,185.07,16.18,22.55,5.45,0
422.74,843.59,3.28,2.59,216.41,178.03,16.15,23.98,4.37,0
416.81,862.26,3.55,4.64,232.52,186.33,19.22,24.99,5.19,0
447.19,862.03,2.91,3.0,243.76,203.95,19.72,25.45,5.27,0
438.88,849.5,3.97,4.4,213.33,178.85,18.17,24.65,6.05,0
427.63,862.02,2.16,1.36,216.89,164.71,16.68,24.11,5.1,0
427.02,859.03,2.77,2.5,236.82,186.75,16.89,23.11,5.61,0
425.36,828.73,2.76,3.33,223.69,175.67,18.62,22.71,5.87,0
444.98,845.61,2.18,2.72,228.88,175.69,18.04,23.04,5.63,0
424.92717831237394,869.7421857141892,2.6429845452234777,2.537082062410561,234.35646540393924,190.91290716793364,17.84662836883971,25.034500720357702,5.669268467798261,0
420.6,889.78,3.91,2.38,227.03,182.14,22.63,27.03,4.51,0
409.71,854.79,2.53,3.28,230.74,185.82,18.98,24.53,5.19,0
425.87,844.72,3.82,2.42,232.85,186.1,18.16,24.03,5.14,0
423.8,867.44,2.67,4.42,216.47,177.56,16.91,23.6,5.84,0
437.25,836.29,2.46,3.77,239.86,193.09,19.65,23.16,4.78,0
433.79,840.73,3.41,3.15,230.55,181.89,19.53,22.9,4.54,0
425.12,835.8,2.69,2.92,224.05,169.36,19.28,23.72,5.26,0
416.1,881.58,2.06,1.77,228.4,187.44,21.5,27.8,4.56,0
448.05,859.82,3.77,2.6,233.29,184.28,19.92,24.56,4.29,0
436.01,850.13,3.96,3.24,240.82,189.6,21.52,22.96,4.24,0
456.7,852.62,1.31,3.96,238.25,198.22,22.08,22.97,4.75,1
427.96,840.65,2.94,2.42,233.51,183.64,17.91,25.45,4.98,0
449.77,856.96,3.52,3.08,237.36,187.94,21.79,24.92,5.41,0
426.28,851.28,2.42,3.32,232.51,182.54,15.54,22.71,4.48,0
439.01,861.64,4.3,2.12,245.64,197.97,18.06,23.84,4.74,0
425.61,851.91,2.76,2.79,230.68,183.05,21.03,24.45,5.18,0
436.11,834.85,2.99,4.52,231.79,193.04,19.9,24.98,5.12,0
424.67,846.31,3.0,3.93,234.16,190.39,18.91,24.2,4.56,0
418.18,827.68,2.71,3.13,219.67,176.64,19.04,23.14,5.1,0
416.57,847.42,2.66,2.43,237.35,190.73,21.55,26.81,3.99,0
420.36,836.15,1.62,2.86,228.1,180.33,16.96,21.32,4.46,0
406.66,849.04,3.75,1.86,226.73,186.44,17.92,24.61,4.49,0
449.24,836.39,3.8,2.92,230.67,182.76,18.2,23.18,5.38,0
432.89,816.78,2.61,3.57,228.32,172.29,15.46,22.07,5.63,0
439.15,850.91,3.3,3.9,217.84,174.29,19.41,24.89,5.25,0
427.03,826.91,2.84,1.75,191.97,161.98,17.59,19.92,4.78,1
429.8,868.82,2.7,3.5,230.78,181.0,18.1,25.61,4.26,0
420.43,828.69,3.15,3.29,227.36,187.98,18.03,22.68,4.82,0
441.34,847.32,4.04,2.17,231.09,189.73,15.85,24.28,5.76,0
423.61,875.49,2.82,3.11,213.62,173.31,19.55,23.87,4.09,0
424.61,847.25,2.59,3.02,225.82,181.0,15.0,21.21,3.93,0
439.96,841.29,1.93,3.4,229.49,185.26,19.9,23.93,5.71,0
403.27,856.93,2.41,2.99,236.79,187.96,17.76,22.71,4.84,0
434.0,849.66,3.06,2.18,230.39,176.75,18.11,24.83,5.95,0
420.77,850.06,2.26,2.39,237.5,193.89,16.05,24.84,4.84,0
410.9,839.42,3.03,2.66,236.84,198.98,18.29,23.08,5.16,0
416.08,868.05,3.16,3.34,234.93,187.4,18.32,23.71,4.39,0
426.84,859.73,2.79,2.83,247.87,199.18,18.79,25.52,4.32,0
426.36,879.68,2.36,2.17,173.62,150.52,18.94,26.48,3.96,1
439.39,863.15,3.36,2.07,234.73,189.83,17.06,23.2,3.82,0
429.05,852.34,4.42,2.78,232.82,187.21,19.21,23.99,4.98,0
427.91,851.37,2.22,1.85,235.92,186.7,18.55,23.81,5.69,0
432.32,840.09,3.11,2.19,236.3,191.53,19.22,23.32,5.46,0
413.97,825.37,4.2,2.82,243.08,191.76,18.7,23.22,4.61,0
424.36,858.93,1.66,2.11,223.11,178.24,18.42,24.58,6.03,0
418.44,857.59,3.3,3.71,222.82,183.35,15.5,22.13,4.63,0
428.22,867.32,2.44,3.59,237.68,190.65,17.28,23.31,4.88,0
434.39,847.1,3.46,2.4,222.29,177.05,17.25,25.94,5.24,0
448.21,852.94,4.23,4.58,225.97,181.05,16.45,24.52,5.47,0
431.78,850.67,1.81,5.0,227.05,184.62,17.66,24.27,5.18,0
422.81,854.11,3.28,3.64,225.4,180.74,20.21,24.03,5.97,0
430.01,832.78,2.81,2.19,227.66,182.07,18.98,21.66,5.39,0
430.46,850.37,3.19,2.72,226.69,175.22,19.0,25.74,4.85,0
411.44,853.83,2.68,3.5,226.44,185.33,17.31,25.05,5.06,0
413.32,852.22,2.15,3.0,232.25,186.13,19.15,25.02,5.35,0
420.7,849.76,2.95,3.35,223.99,182.75,17.53,23.34,5.1,0
418.28,834.27,1.81,2.57,226.6,173.59,17.86,23.71,4.77,0
419.07,865.98,2.32,2.6,250.0,200.39,17.75,25.9,4.64,0
423.02,849.25,2.94,3.33,223.91,180.74,17.59,23.28,4.3,0
432.11,859.73,2.71,3.32,238.25,189.68,18.86,26.61,5.98,0
425.77,852.25,3.12,3.52,219.68,184.47,15.0,22.26,4.42,0
433.53,864.91,3.62,2.28,226.72,177.58,16.58,25.9,4.58,0
430.99,843.19,2.71,1.72,216.04,179.8,15.33,23.42,4.78,0
432.04,853.72,3.1,3.87,229.01,180.27,15.9,22.25,4.5,0
411.79,840.03,2.59,2.2,232.2,187.82,18.48,23.66,5.29,0
431.66,855.56,3.68,2.39,234.3,187.8,18.63,24.88,5.08,0
421.97,831.5,3.44,3.47,233.26,190.99,17.8,22.61,5.33,0
424.78,882.62,3.23,2.98,218.4,166.13,19.01,26.95,4.63,0
436.5,840.14,2.86,2.77,224.25,186.73,20.29,23.6,5.47,0
446.1,841.42,3.48,2.95,233.65,186.14,16.66,21.78,4.59,0
438.38,857.72,2.24,2.27,230.69,181.66,19.69,24.25,4.96,0
435.45,848.37,2.09,3.69,238.32,191.28,19.67,23.24,4.87,0
445.11,843.04,3.5,1.96,212.07,173.94,17.19,26.12,4.93,0
428.47,840.19,2.99,3.17,219.02,174.19,19.35,23.72,5.14,0
453.56,828.55,2.69,3.79,224.67,169.93,19.98,23.69,5.28,0
403.26,850.13,4.02,3.05,176.01,154.56,20.05,24.63,4.92,1
428.86,861.47,2.69,2.77,243.01,186.72,18.75,25.86,6.06,0
438.31,858.15,3.49,3.09,221.17,181.18,16.24,23.2,5.64,0
421.76,824.48,2.61,1.42,221.37,177.53,19.12,23.29,4.65,0
431.49,859.04,4.92,3.1,232.67,181.08,18.98,26.31,4.44,0
423.72,855.94,3.35,2.98,240.82,190.81,18.25,22.97,4.96,0
448.77,869.19,2.54,2.92,241.55,189.68,18.83,23.96,5.33,0
414.1,849.2,2.42,3.68,224.96,178.24,16.66,23.28,4.56,0
432.02,852.3,3.96,3.68,231.67,183.88,18.21,24.12,5.43,0
422.99381824259245,880.2618236787481,3.7450658931716156,3.5511890708612373,240.96933074392297,192.22219145351332,17.707288728519902,24.889069566903196,5.30819928995221,0
412.18,848.59,2.93,2.22,226.73,178.73,18.28,24.71,4.72,0
419.5,874.04,2.64,3.37,234.73,186.34,18.03,23.24,4.06,0
430.22,843.35,3.19,2.3,234.01,190.61,19.25,23.31,4.79,0
409.39,863.78,3.4,2.94,241.1,194.07,17.92,28.27,4.82,0
440.42,862.09,3.16,2.16,237.62,186.76,19.54,24.49,4.48,0
418.72,878.91,3.51,2.14,250.0,195.15,18.09,24.9,5.38,0
433.9,888.29,3.33,2.21,218.12,175.42,18.78,27.48,4.65,0
419.39,827.25,3.25,3.54,241.89,190.17,20.11,24.0,5.36,0
427.82,833.45,4.04,2.52,226.82,184.37,18.66,24.75,5.05,0
430.53,863.89,3.83,2.66,231.04,182.53,16.68,26.47,5.39,0
428.14,838.34,3.02,3.48,218.51,172.1,15.34,23.73,5.58,0
433.79,841.64,1.74,1.36,237.53,193.52,18.07,22.75,3.93,0
430.31,862.87,3.06,3.29,225.38,180.7,16.87,25.55,5.24,0
449.5,840.64,2.44,3.55,230.34,182.5,17.26,24.23,5.11,0
425.38,827.5,2.42,3.93,230.94,184.59,18.2,24.64,4.77,0
438.11,872.3,4.19,2.54,229.32,189.0,16.68,23.22,5.21,0
439.56,839.19,2.38,3.02,216.84,169.61,19.61,27.14,4.94,0
429.39,862.44,3.97,3.61,228.75,180.27,15.65,25.56,4.75,0
430.98,857.32,2.83,2.29,237.56,186.08,18.2,25.21,5.46,0
420.42,838.14,2.42,3.12,223.7,173.41,19.3,25.06,5.94,0
434.7,865.73,3.45,2.26,238.48,188.89,17.58,25.13,5.94,0
433.41,837.91,5.01,3.78,231.28,186.91,15.16,19.86,5.13,0
430.3388666613024,856.1526892423444,3.0393918219035654,2.4676411927129904,233.21207424144345,199.6127937190928,15.725131532653577,23.93219370771893,5.038542557029747,0
421.35,828.0,3.38,2.86,217.24,175.67,16.96,23.79,4.79,0
435.57,864.25,2.95,2.81,235.36,182.85,18.38,26.43,5.37,0
430.93,850.87,2.45,3.28,235.1,194.76,18.25,23.71,4.92,0
428.09,827.75,2.35,3.92,235.41,175.46,20.56,25.56,5.18,0
432.98,845.06,2.54,2.17,217.53,180.55,18.58,23.45,5.57,0
417.58,843.3,3.95,2.55,226.76,181.09,19.1,23.17,5.1,0
428.34,854.92,2.83,3.89,216.81,174.9,17.09,23.18,5.09,0
437.26,821.36,3.26,3.29,227.24,179.27,18.12,22.45,4.54,0
432.83,838.51,3.01,1.68,234.47,180.77,17.99,23.66,5.09,0
434.5,844.84,3.63,3.41,224.67,181.87,20.26,24.26,5.14,0
432.49,875.93,1.87,2.44,227.28,182.64,19.64,25.41,4.89,0
403.62,833.02,2.63,3.62,244.9,197.4,18.36,23.32,4.34,0
419.59,838.67,2.4,2.05,233.05,180.27,17.89,25.61,4.93,0
418.98,852.94,1.62,2.0,229.84,194.48,16.61,23.59,4.86,0
438.49,828.65,2.71,3.23,228.91,181.33,17.79,22.48,4.93,0
430.91,856.41,2.92,2.76,231.6,179.84,16.87,25.03,5.59,0
421.06,842.83,3.17,3.58,230.21,178.03,17.03,23.82,4.75,0
433.65,824.35,3.07,2.92,228.84,183.51,18.43,23.22,4.61,0
453.44,905.89,2.87,1.92,228.01,186.29,18.86,27.96,4.86,1
431.94,836.31,3.33,3.6,223.95,179.77,17.81,22.95,5.6,0
428.75,836.53,3.17,3.5,245.78,198.0,20.99,22.62,5.1,0
