voltage_v,current_a,wire_feed_speed_mm_s,material_temp_c,ambient_temp_c,travel_speed_mm_s,torch_angle_deg,ctwd_mm,gas_flow_l_min,co2_pct,thickness_mm,steel_type,rust_level,surface_grease,wire_diameter_mm,roller_wear_pct,arc_stability_rms,weld_penetration_pct
16.97,107.45,109.02,46.11,20.87,8.1,60.0,14.31,15.4,21.1,2.07,1,3.0,3.0,1.02,56.87,0.23,37.22
22.22,158.55,144.28,44.26,18.6,11.4,60.0,10.0,13.25,16.15,1.47,1,3.0,1.48,1.0,43.1,0.42,68.95
27.35,181.71,101.71,24.34,22.17,7.47,60.0,18.51,10.05,19.34,2.56,0,3.0,3.0,0.79,40.61,0.49,47.69
31.39,198.58,50.0,17.22,19.68,8.81,60.0,12.6,16.95,20.92,2.55,2,1.43,3.0,0.79,46.97,0.81,54.06
23.82,192.01,109.2,38.06,22.54,10.38,60.0,13.9,17.02,11.71,2.83,2,3.0,1.6,1.0,16.33,0.87,66.57
23.2,164.72,87.38,32.55,21.5,7.5,60.0,16.06,18.16,14.81,1.92,2,3.0,0.38,0.78,30.44,1.14,50.81
21.77,145.59,63.77,30.64,23.5,8.14,60.0,13.79,17.73,16.24,2.45,0,3.0,1.69,0.8,56.48,0.42,32.07
23.55,158.22,98.7,40.63,27.4,7.87,60.0,14.44,10.0,25.0,2.46,1,3.0,0.96,0.73,29.03,0.97,51.36
20.48,124.2,101.18,38.64,28.27,6.64,60.0,15.05,15.01,13.19,2.9,0,3.0,1.46,0.81,47.16,0.38,35.76
24.02,171.77,93.51,42.04,25.14,8.4,60.0,12.24,11.77,22.68,3.02,0,3.0,3.0,0.99,54.5,0.31,45.86
20.25,136.56,108.3,31.89,30.49,7.31,60.0,23.2,15.21,22.28,4.16,0,3.0,1.06,0.84,48.94,0.31,40.96
23.69,173.96,80.19,42.96,27.9,8.29,60.0,11.53,13.77,19.79,1.55,0,3.0,3.0,1.01,21.27,0.57,36.95
24.21,161.53,93.36,42.39,35.02,7.35,60.0,11.43,17.65,14.05,3.9,1,1.04,3.0,1.02,58.38,0.55,62.53
22.53,161.53,87.87,50.0,21.63,5.56,60.0,21.76,17.6,16.09,2.46,2,2.15,3.0,1.22,41.18,0.73,45.29
20.56,151.89,75.1,18.83,16.9,9.95,60.0,13.88,14.16,25.0,4.2,0,3.0,3.0,0.83,16.97,0.7,35.36
26.65,136.68,88.32,36.03,27.89,7.91,60.0,12.59,20.62,13.14,2.08,1,3.0,3.0,0.79,26.52,0.64,41.43
23.93,135.94,88.04,19.62,22.72,9.94,60.0,13.88,17.86,21.38,2.06,0,3.0,3.0,0.82,7.24,1.13,42.6
23.45,178.48,84.27,41.76,31.94,9.65,60.0,18.71,16.1,22.57,2.6,0,3.0,3.0,0.97,8.1,0.6,42.91
26.11,206.28,78.65,36.92,18.61,6.49,60.0,15.39,15.46,13.32,2.19,0,1.65,3.0,0.8,30.15,0.61,58.71
26.8,197.94,70.89,39.91,23.47,7.72,60.0,12.16,14.6,12.18,1.88,2,0.42,3.0,0.8,27.9,0.36,51.64
25.02,228.48,82.73,37.25,19.9,8.53,60.0,12.07,17.33,16.42,2.46,0,3.0,3.0,0.99,46.4,0.6,61.5
29.49,196.77,117.42,50.0,27.27,4.61,60.0,14.35,22.99,16.94,2.44,0,3.0,3.0,1.2,21.12,0.59,74.42
27.08,132.04,92.41,31.51,23.05,7.69,60.0,11.62,19.47,25.0,2.7,0,2.21,3.0,1.01,41.83,0.84,45.03
26.86,156.85,90.23,36.88,14.76,8.22,60.0,17.99,23.14,21.23,2.03,0,3.0,3.0,0.79,14.64,0.7,43.72
25.11,158.64,113.76,50.0,27.76,8.94,60.0,18.93,18.86,17.99,2.49,0,2.09,0.82,0.82,28.44,1.13,67.05
24.19,182.87,66.25,24.79,25.57,6.09,60.0,13.68,19.78,17.86,3.04,2,0.71,2.63,0.94,9.89,1.04,46.07
24.07,207.06,82.9,26.29,22.23,7.88,60.0,19.62,21.78,25.0,2.64,1,0.0,0.47,0.99,22.9,0.79,60.92
21.36,129.85,109.62,37.83,28.64,7.49,60.0,20.6,13.42,11.29,2.38,1,3.0,3.0,1.02,38.61,0.37,35.38
27.58,192.77,103.72,41.65,19.34,9.23,60.0,14.41,16.05,17.09,3.98,1,2.43,3.0,1.19,38.99,0.52,79.38
25.25,188.35,50.0,26.94,19.78,7.97,60.0,14.2,20.15,25.0,2.66,0,0.74,3.0,0.99,5.11,0.46,42.53
28.76,217.01,102.99,50.0,21.53,10.76,60.0,18.32,16.6,17.96,2.5,0,3.0,3.0,0.99,27.78,1.14,59.96
23.05,174.98,120.3,37.61,33.02,9.28,60.0,20.6,15.92,20.57,1.56,1,3.0,3.0,1.02,26.64,1.29,49.95
21.66,194.82,94.34,35.04,32.65,9.84,60.0,18.45,15.28,12.38,2.39,1,3.0,1.66,0.99,31.9,0.47,55.62
20.19,141.36,76.95,37.61,17.66,10.6,60.0,16.07,14.7,19.56,4.04,1,3.0,3.0,0.98,30.04,0.77,21.05
28.26,182.07,100.87,21.54,21.48,9.14,60.0,14.34,12.57,13.61,2.43,1,3.0,1.17,1.21,51.2,0.78,63.55
23.83,140.19,102.05,44.89,27.83,6.08,60.0,16.29,21.81,25.0,1.68,0,0.24,2.96,1.01,3.13,0.72,51.59
24.33,168.86,87.42,47.1,28.93,7.27,60.0,17.44,17.15,21.4,2.57,2,3.0,3.0,0.78,20.62,0.71,37.61
19.13,181.5,73.69,43.33,29.08,9.52,60.0,17.56,14.39,16.52,2.48,0,2.88,3.0,0.8,2.92,0.77,37.24
19.79,102.45,112.61,36.68,25.28,6.46,60.0,13.12,16.52,23.87,2.62,1,3.0,3.0,0.8,12.52,0.91,33.93
19.8,113.72,78.58,34.76,19.67,8.48,60.0,13.33,18.38,24.8,2.13,0,3.0,0.0,1.19,6.74,0.82,24.64
24.1,172.3,105.68,40.0,28.45,5.95,60.0,20.16,19.29,24.09,2.61,0,3.0,2.2,0.84,9.29,0.8,54.37
22.2,153.21,95.82,35.2,23.77,6.73,60.0,11.89,10.0,14.7,3.97,0,0.0,0.85,1.02,23.39,0.7,52.49
25.89,156.91,75.7,29.11,19.78,7.18,60.0,19.53,14.94,19.93,1.78,1,3.0,3.0,0.77,67.41,0.82,44.31
23.51,139.96,67.31,36.38,23.84,7.07,60.0,13.65,14.33,17.77,3.0,0,0.7,3.0,1.01,17.46,0.74,44.84
27.7,236.62,96.22,37.62,26.64,6.02,60.0,12.67,15.89,18.76,2.51,1,2.49,3.0,0.78,7.59,0.9,79.0
22.68,140.21,73.84,40.96,18.51,9.64,60.0,17.16,15.0,10.02,1.84,1,2.06,3.0,0.8,6.38,1.1,40.0
21.04,96.41,58.29,50.0,24.95,7.66,60.0,17.56,19.32,16.56,3.95,2,3.0,3.0,1.03,15.4,1.26,0.0
27.96,158.14,74.67,26.98,29.1,10.04,60.0,16.87,20.69,25.0,2.68,2,2.23,3.0,0.81,26.32,0.37,53.11
28.69,238.2,103.97,21.1,17.98,8.27,60.0,17.14,11.93,17.79,3.02,0,3.0,3.0,0.81,48.57,1.22,66.27
22.85,174.15,86.61,39.56,21.33,6.24,60.0,24.81,15.56,12.04,3.89,0,3.0,3.0,1.18,8.81,0.39,47.89
24.2,167.63,106.74,43.98,34.4,11.05,60.0,10.34,18.06,9.22,2.3,0,3.0,3.0,0.99,20.65,0.87,56.0
21.41,185.42,114.42,42.64,30.27,3.28,60.0,14.25,19.18,24.57,3.12,1,3.0,3.0,0.98,63.58,0.83,63.85
25.93,172.77,123.77,44.2,20.5,4.61,60.0,14.61,14.7,21.33,3.08,0,3.0,3.0,0.85,8.48,0.26,51.56
23.12,162.12,110.19,37.68,26.27,5.8,60.0,16.5,15.26,22.62,2.14,0,3.0,3.0,1.03,14.77,0.57,41.97
27.03,181.69,133.07,50.0,28.9,8.71,60.0,19.16,12.44,17.55,2.51,2,3.0,3.0,0.99,0.0,0.8,62.96
25.01,172.03,100.97,43.28,30.97,7.72,60.0,17.73,17.74,12.89,2.39,1,3.0,2.33,1.01,53.72,0.26,70.05
28.58,234.79,108.84,38.28,14.37,5.81,60.0,19.32,17.96,21.29,3.06,0,3.0,3.0,0.75,30.02,0.67,68.28
28.1,145.63,109.94,21.7,27.54,6.94,60.0,15.22,17.63,13.45,3.9,0,3.0,1.0,1.03,0.51,1.19,56.8
26.81,151.41,113.63,29.54,26.08,7.05,60.0,18.18,18.47,9.66,1.32,0,3.0,3.0,0.77,25.21,0.34,46.65
22.24,160.08,73.5,19.0,27.87,6.89,60.0,17.68,15.43,25.0,3.26,0,2.4,3.0,1.23,49.86,0.76,38.94
26.46,213.42,50.0,33.58,18.48,9.6,60.0,20.31,18.14,19.58,4.03,2,0.0,3.0,0.82,6.19,0.72,57.16
22.48,163.99,118.24,18.35,36.7,5.87,60.0,20.13,11.42,23.02,2.32,1,0.47,0.92,0.77,0.42,0.94,53.24
22.79,190.82,98.48,48.31,24.17,7.14,60.0,14.76,13.03,11.15,2.37,1,1.75,3.0,1.18,22.67,0.25,59.52
20.04,145.09,65.21,21.06,17.16,10.38,60.0,14.82,15.07,25.0,3.96,0,3.0,2.65,0.84,17.34,0.69,38.42
25.08,161.7,88.42,37.44,23.91,6.46,60.0,14.37,14.18,16.63,1.98,1,2.64,0.99,0.98,25.25,0.73,68.2
22.05,197.91,79.28,48.91,28.6,6.51,60.0,18.05,20.58,20.4,2.03,2,0.68,3.0,0.8,41.9,0.8,41.89
15.21,103.55,148.41,31.05,22.66,9.68,60.0,16.41,18.0,18.52,2.0,0,0.1,3.0,1.03,55.65,0.66,48.65
22.93,176.15,105.05,43.72,24.72,10.33,60.0,15.69,14.54,23.94,2.63,2,3.0,2.69,0.83,2.37,0.45,61.77
24.0,160.32,96.95,35.22,16.72,10.33,60.0,14.75,16.27,21.28,1.54,2,0.43,3.0,0.98,52.58,0.24,53.75
25.3,179.02,90.98,23.66,19.61,7.27,60.0,16.86,13.75,17.79,3.01,2,3.0,3.0,1.0,13.51,1.28,55.0
26.71,182.63,133.27,24.71,22.39,7.02,60.0,12.17,12.83,7.34,2.79,1,0.59,3.0,1.18,32.97,1.17,82.82
21.85,169.46,74.98,26.25,23.61,7.26,60.0,17.25,14.22,16.11,2.17,0,1.62,3.0,1.19,0.0,0.46,42.68
22.46,167.8,87.13,45.71,27.87,6.24,60.0,17.14,22.12,14.21,2.89,0,0.95,3.0,0.81,7.65,0.88,48.65
26.41,192.87,94.64,48.87,22.95,5.23,60.0,15.83,14.18,16.04,1.97,0,3.0,2.02,1.02,3.36,0.77,55.35
23.15,131.66,76.52,43.91,25.15,9.29,60.0,20.0,14.47,19.78,2.55,0,3.0,3.0,1.15,40.87,0.85,23.82
22.15,197.71,50.0,37.41,16.94,9.84,60.0,20.59,17.47,19.91,2.86,2,3.0,3.0,0.98,21.86,0.79,41.18
19.98,182.49,119.68,35.95,27.58,6.66,60.0,13.75,20.27,21.53,1.97,1,3.0,3.0,0.96,46.67,0.48,54.65
21.34,124.28,67.07,25.4,24.2,3.0,60.0,17.1,21.59,20.61,2.53,1,0.0,1.23,1.0,12.91,0.65,38.08
26.16,201.09,88.29,44.3,28.39,7.96,60.0,15.64,10.91,14.71,2.96,0,1.76,1.65,0.82,51.18,1.01,63.81
22.07,145.5,86.05,20.51,20.51,9.5,60.0,15.99,10.75,22.12,4.11,0,3.0,3.0,1.01,6.94,0.31,36.65
20.43,153.81,106.67,46.01,27.39,10.58,60.0,18.9,17.67,25.0,2.7,0,3.0,3.0,1.03,9.76,0.8,50.31
24.85,177.12,94.22,34.7,21.84,5.03,60.0,14.89,16.2,17.5,2.31,1,1.62,2.79,1.0,55.29,0.42,60.89
26.08,167.62,114.56,46.66,26.77,7.63,60.0,21.0,15.84,16.27,4.06,0,0.0,3.0,0.8,47.65,0.6,71.4
23.15,162.42,75.56,21.55,23.21,3.82,60.0,11.51,13.86,19.55,1.92,1,2.36,3.0,0.78,2.86,0.39,38.27
25.07,202.55,77.69,21.57,20.98,9.79,60.0,17.07,14.92,18.72,2.53,1,3.0,2.32,1.18,23.66,0.82,59.84
20.64,108.93,132.11,39.42,21.41,10.17,60.0,21.99,18.31,21.77,3.07,2,3.0,3.0,0.77,42.24,0.63,37.25
27.16,232.51,110.28,39.63,13.91,5.85,60.0,18.39,18.11,19.62,3.09,0,3.0,3.0,0.77,29.74,0.78,69.58
25.19,180.07,73.19,18.54,14.81,6.8,60.0,14.06,10.02,19.46,1.56,0,0.0,3.0,1.19,56.92,1.01,44.74
25.99,218.07,120.49,47.38,20.85,8.26,60.0,15.67,18.54,18.75,3.0,1,3.0,3.0,0.78,24.46,0.69,82.24
25.63,211.76,71.51,24.45,13.62,8.54,60.0,17.73,19.77,23.35,1.59,2,3.0,3.0,0.78,7.15,0.36,46.96
20.51,165.54,62.78,26.43,28.93,9.28,60.0,10.0,16.98,5.64,2.23,0,3.0,3.0,1.01,52.49,0.88,34.85
25.52,207.72,99.0,38.74,29.76,9.39,60.0,11.11,10.0,12.23,3.91,0,3.0,3.0,0.77,35.89,1.25,56.11
20.51,163.72,77.11,50.0,35.56,5.11,60.0,17.37,17.64,14.91,2.93,1,3.0,3.0,1.21,24.42,0.76,37.7
24.26,147.08,78.53,20.78,26.01,10.1,60.0,17.92,16.93,11.57,2.86,1,3.0,3.0,0.75,34.39,0.58,28.54
28.16,218.11,84.01,37.68,32.44,6.46,60.0,17.03,15.6,14.18,2.39,0,3.0,3.0,0.76,57.18,0.99,54.59
25.99,186.99,50.56,16.97,20.65,9.16,60.0,15.94,14.96,17.09,2.99,0,3.0,3.0,0.98,38.94,1.08,31.44
24.68,204.74,86.8,33.62,27.1,10.73,60.0,17.71,19.96,19.2,3.01,1,3.0,3.0,0.8,51.8,0.99,63.16
23.68,189.63,92.31,47.57,25.93,4.98,60.0,17.3,12.48,17.76,2.65,0,2.06,3.0,0.82,28.99,0.72,57.05
25.46,154.98,59.68,33.36,30.68,11.91,60.0,15.12,18.7,23.69,2.6,0,3.0,3.0,0.77,10.36,0.49,30.24
22.5,168.14,97.68,35.48,26.15,10.12,60.0,13.82,12.61,9.53,1.84,2,3.0,3.0,0.94,14.35,0.84,41.16
25.54,190.96,86.49,35.67,33.02,9.31,60.0,12.02,13.5,14.17,2.43,1,1.48,3.0,1.18,56.07,1.07,64.71
22.38,174.36,85.14,23.47,22.58,9.82,60.0,10.88,10.0,12.65,3.34,1,3.0,3.0,0.82,6.47,0.64,34.71
19.74,166.53,73.05,43.76,38.8,10.15,60.0,18.66,16.19,21.54,2.07,0,3.0,2.11,0.78,18.99,0.37,36.9
26.34,219.94,105.81,50.0,28.08,8.86,60.0,13.9,13.08,18.49,2.02,0,2.17,3.0,1.04,8.03,0.45,74.67
25.25,182.26,90.75,22.71,20.65,7.68,60.0,16.67,13.14,18.03,3.06,2,3.0,3.0,1.0,17.46,1.22,52.95
27.75,209.56,50.0,27.09,17.59,7.95,60.0,19.7,18.84,18.18,2.49,0,3.0,3.0,0.97,32.14,0.71,41.91
20.04,185.18,62.81,43.69,30.89,7.42,60.0,12.38,11.34,17.42,4.01,1,3.0,1.61,1.03,29.84,0.66,30.47
21.03,175.59,109.73,31.82,21.37,8.35,60.0,16.52,16.37,5.0,2.26,0,3.0,3.0,0.78,12.85,1.42,56.64
19.25,135.79,110.79,33.98,36.88,8.47,60.0,15.19,13.55,25.0,3.19,1,3.0,3.0,1.05,43.9,0.28,34.61
25.21,183.7,116.54,33.17,28.65,5.45,60.0,18.07,16.52,16.36,2.32,0,3.0,3.0,0.81,36.99,0.34,61.73
24.11,160.98,50.0,36.08,24.99,11.6,60.0,18.7,20.32,21.58,2.55,0,1.27,3.0,1.01,17.51,0.99,35.25
26.34,228.43,90.27,28.71,25.35,8.09,60.0,13.35,16.8,17.92,1.99,1,3.0,3.0,1.21,17.08,1.04,64.62
17.25,118.44,84.44,19.56,13.11,10.08,60.0,10.0,17.26,11.91,2.86,0,3.0,1.15,0.79,57.52,0.79,35.73
19.16,142.44,94.08,33.82,28.24,10.49,60.0,14.61,18.18,15.8,2.44,0,1.53,3.0,0.79,51.45,0.5,43.35
27.04,193.59,55.34,27.01,34.21,8.79,60.0,21.14,12.07,20.13,3.07,1,3.0,3.0,1.01,29.52,0.9,27.46
28.13,196.37,93.98,38.86,20.0,7.16,60.0,13.5,15.33,22.44,2.59,1,3.0,3.0,0.83,29.34,0.97,58.27
22.01,179.02,118.41,30.49,30.16,8.13,60.0,18.51,13.32,12.83,2.91,0,3.0,3.0,0.99,48.39,0.81,56.62
20.17,156.09,77.23,45.61,38.18,9.04,60.0,17.97,16.14,20.35,1.95,0,3.0,1.75,0.81,23.25,0.45,41.63
26.89,187.25,75.15,20.01,27.49,8.22,60.0,19.21,10.19,19.16,3.05,0,3.0,3.0,1.21,53.53,0.79,37.92
22.71,156.7,95.07,26.06,27.46,5.13,60.0,15.82,15.41,19.33,3.03,0,3.0,3.0,0.82,60.15,0.95,40.19
25.13,175.67,78.29,22.41,25.44,12.23,60.0,18.9,13.24,7.72,1.77,0,3.0,3.0,0.78,16.57,0.77,42.63
19.54,115.17,78.19,33.63,26.7,7.62,60.0,14.84,16.88,12.43,2.38,0,3.0,3.0,1.19,21.55,0.49,9.04
23.86,187.43,101.51,44.82,28.74,10.42,60.0,16.3,17.56,24.6,1.6,0,3.0,3.0,1.04,32.92,0.75,62.3
21.12,140.86,102.09,24.66,26.77,10.52,60.0,15.27,15.19,13.79,2.42,1,3.0,3.0,0.81,49.23,0.32,42.11
27.39,186.59,115.63,28.47,24.69,9.03,60.0,11.6,16.65,19.1,2.02,0,3.0,3.0,0.78,21.91,0.69,63.15
27.19,241.49,73.95,18.7,25.83,7.73,60.0,19.04,12.74,13.07,1.92,0,2.6,3.0,1.18,19.45,0.75,70.11
26.58,163.82,132.55,22.6,24.36,11.14,60.0,15.8,16.59,24.55,1.92,0,3.0,3.0,0.86,14.49,1.12,55.91
21.7,153.8,94.63,28.82,20.42,11.58,60.0,16.47,15.47,16.99,2.98,0,1.45,3.0,1.17,47.27,0.87,49.6
24.6,175.23,119.5,48.51,26.54,8.19,60.0,15.95,13.23,20.15,1.62,0,0.96,1.02,0.82,32.73,1.14,69.43
27.23,201.11,81.68,25.21,31.55,10.29,60.0,20.88,17.16,10.73,1.85,1,3.0,1.0,0.81,3.47,0.62,69.94
20.65,169.59,117.83,38.59,31.97,7.31,60.0,15.36,20.14,14.9,1.41,1,3.0,3.0,1.03,46.5,0.95,53.19
25.18,160.04,77.15,35.03,30.11,9.07,60.0,14.97,17.13,15.82,2.45,0,3.0,3.0,0.79,5.49,0.71,33.85
20.61,180.87,122.12,21.83,17.82,5.13,60.0,13.96,14.22,16.7,2.98,1,3.0,2.77,0.8,52.55,0.45,68.26
28.85,221.38,66.83,50.0,19.77,8.41,60.0,14.13,14.25,21.58,4.08,0,3.0,2.54,1.02,0.0,0.82,54.46
26.24,187.46,64.96,46.45,14.99,6.93,60.0,19.18,15.04,9.81,2.85,0,1.86,0.9,0.82,10.64,1.11,50.08
24.77,143.0,50.0,24.39,19.8,5.01,60.0,18.87,22.21,18.89,2.99,0,0.45,3.0,0.96,47.22,0.36,26.09
29.43,167.47,105.0,47.91,27.18,9.66,60.0,24.64,15.75,14.78,2.94,0,0.61,0.0,0.97,4.75,0.85,72.77
21.66,128.93,82.23,27.34,24.09,9.97,60.0,19.36,20.57,12.57,2.87,2,3.0,1.15,0.81,4.07,0.95,47.92
21.37,136.98,97.14,50.0,26.65,12.22,60.0,17.56,13.04,23.39,2.51,0,3.0,2.43,0.75,50.92,1.06,51.45
31.32,215.94,76.52,31.58,23.98,7.34,60.0,17.53,14.25,16.68,2.53,1,1.57,3.0,0.79,27.36,1.09,67.53
21.14,165.56,85.58,49.04,31.23,9.96,60.0,17.63,21.96,23.55,3.09,0,3.0,3.0,1.05,43.75,0.88,47.47
27.32,212.24,102.98,41.19,19.55,6.72,60.0,17.53,16.07,18.3,2.01,1,3.0,3.0,1.21,27.93,0.89,69.36
25.14,228.69,92.3,38.29,29.67,7.13,60.0,14.69,19.25,18.95,2.0,1,3.0,1.76,1.02,16.14,1.15,63.76
22.47,229.11,115.49,31.76,27.75,4.87,60.0,10.72,14.63,21.97,2.12,0,3.0,3.0,0.99,40.07,1.13,70.44
21.23,144.46,119.43,40.41,21.02,10.52,60.0,18.82,20.55,11.44,2.84,0,3.0,3.0,0.79,32.48,1.25,40.92
21.76,121.31,104.4,50.0,25.4,8.35,60.0,20.05,21.77,10.7,1.32,0,3.0,2.9,0.81,19.16,1.02,32.06
19.54,143.64,61.14,40.63,27.34,6.93,60.0,17.22,12.33,20.61,2.07,0,3.0,3.0,0.77,28.08,1.41,16.52
22.42,139.92,87.58,49.29,16.17,8.25,60.0,20.36,20.77,17.52,2.47,0,3.0,3.0,0.78,44.51,0.57,35.88
23.51,116.52,80.78,33.01,21.54,6.9,60.0,17.12,10.67,16.75,3.04,0,3.0,0.36,1.24,53.41,0.74,36.06
24.44,158.11,118.11,21.98,24.64,6.4,60.0,14.76,14.45,16.25,3.97,2,3.0,3.0,1.23,21.19,0.76,55.19
26.11,152.2,68.34,42.13,19.88,7.0,60.0,13.38,17.98,17.46,1.98,2,3.0,2.94,1.19,35.8,1.06,42.56
25.19,179.57,101.43,27.07,22.41,8.35,60.0,15.31,21.14,18.83,1.49,0,3.0,3.0,1.01,13.87,0.9,54.65
24.16,176.8,82.23,39.5,19.51,7.25,60.0,18.29,13.91,25.0,4.19,0,1.78,0.22,0.81,26.04,0.87,56.07
23.19,150.02,114.71,32.31,32.58,8.04,60.0,12.87,21.26,16.37,1.34,1,2.14,3.0,1.17,36.98,0.88,41.73
25.77,234.45,82.8,35.58,24.86,4.3,60.0,17.37,17.33,20.53,4.05,0,2.08,3.0,0.82,29.1,0.78,67.83
27.75,217.03,97.07,29.41,34.44,5.09,60.0,17.31,14.59,8.92,2.8,2,3.0,3.0,0.78,52.39,0.81,65.28
26.2,193.11,74.06,28.85,23.22,9.32,60.0,13.16,15.05,21.25,3.07,2,3.0,3.0,0.77,23.92,0.74,57.35
21.87,156.04,103.78,41.72,25.03,4.72,60.0,12.44,17.33,19.36,2.52,1,3.0,3.0,0.96,56.1,1.26,50.71
22.38,170.97,106.39,47.36,21.87,8.38,60.0,15.11,12.46,10.82,2.87,0,3.0,3.0,0.99,34.4,0.89,57.41
29.98,200.17,113.67,33.65,22.61,9.53,60.0,14.01,15.21,24.16,3.13,0,3.0,0.86,0.78,39.59,1.05,74.7
23.32,127.13,91.91,26.14,24.62,10.23,60.0,18.64,19.36,12.51,2.99,2,3.0,1.51,0.81,4.45,1.01,46.88
26.66,165.8,71.33,48.83,24.16,8.17,60.0,17.64,20.2,17.52,2.47,0,3.0,3.0,0.82,27.57,0.89,43.98
20.6,126.71,105.42,25.17,22.82,6.67,60.0,18.02,21.59,18.12,2.47,1,1.33,3.0,0.79,17.89,0.95,51.82
27.56,152.35,85.02,37.43,21.61,5.16,60.0,18.08,16.66,19.51,3.03,2,3.0,3.0,0.82,59.62,0.71,44.34
23.51,172.53,93.38,39.13,26.99,9.1,60.0,19.84,21.26,18.24,2.48,0,3.0,3.0,0.79,0.86,0.58,49.42
23.43,156.96,98.95,28.15,29.08,7.38,60.0,15.92,20.33,25.0,2.73,0,2.79,3.0,1.05,17.7,1.08,53.19
27.18,162.37,78.75,46.25,17.57,6.07,60.0,15.06,21.3,9.75,4.07,1,3.0,1.34,1.2,36.16,0.22,47.12
32.7,195.4,79.17,36.01,25.65,8.12,60.0,17.13,15.82,14.32,1.92,0,3.0,3.0,0.98,36.32,0.37,56.37
25.53,160.88,94.32,45.67,21.54,7.09,60.0,18.44,13.82,20.18,2.48,0,0.14,3.0,0.82,30.48,0.93,51.44
28.64,189.65,88.75,34.51,24.9,9.78,60.0,16.01,14.14,17.68,2.0,0,3.0,2.48,1.02,55.33,0.75,57.84
24.8,164.23,105.48,36.53,32.39,8.1,60.0,18.46,15.28,21.41,2.08,2,3.0,2.26,0.79,51.84,0.88,63.28
27.67,176.75,97.17,44.35,20.8,8.02,60.0,13.27,14.48,23.34,2.97,0,3.0,1.18,1.0,14.64,0.85,66.0
15.0,104.26,100.74,34.4,19.75,8.93,60.0,19.2,15.43,23.8,3.13,1,0.96,3.0,1.23,9.29,0.37,32.52
25.82,199.15,95.05,34.21,31.62,9.58,60.0,12.9,19.1,12.65,2.37,1,0.0,0.87,0.8,43.17,0.75,65.39
25.69,134.12,113.87,21.82,26.23,11.37,60.0,18.52,14.19,16.41,1.98,0,3.0,3.0,0.78,28.81,0.44,43.37
24.86,195.77,87.54,50.0,31.96,9.64,60.0,10.0,16.12,21.24,4.06,1,3.0,3.0,0.81,27.94,0.73,52.05
18.78,149.86,69.99,34.82,21.83,4.09,60.0,17.75,16.59,23.53,1.61,2,3.0,3.0,0.98,16.05,0.8,19.51
22.84,159.75,77.04,23.17,21.02,4.42,60.0,11.14,14.88,18.87,2.02,1,2.84,3.0,0.8,11.41,0.41,38.56
25.07,240.42,90.57,24.91,31.25,4.87,60.0,14.47,19.08,25.0,4.17,2,3.0,3.0,0.99,9.27,0.53,88.53
24.17,115.13,82.55,20.46,25.48,12.31,60.0,13.11,17.86,23.54,1.7,0,3.0,3.0,0.81,42.56,0.72,26.49
24.3,184.23,102.99,35.9,19.59,8.41,60.0,18.15,17.09,9.43,2.82,0,1.63,1.24,0.76,41.39,0.73,72.67
29.39,219.94,71.06,33.2,16.05,8.87,60.0,11.52,13.03,16.67,2.48,0,1.51,3.0,0.79,40.32,0.78,74.91
29.81,176.39,91.09,39.3,26.93,7.13,60.0,16.24,13.19,18.62,2.53,2,1.7,1.27,0.84,34.67,0.71,69.89
22.3,145.0,108.1,36.58,35.01,7.99,60.0,14.98,17.65,22.89,3.16,0,0.9,3.0,1.17,40.62,1.05,47.01
24.96,186.49,90.44,32.6,32.66,10.27,60.0,19.44,14.51,20.03,4.05,2,3.0,3.0,0.8,16.58,1.02,50.73
19.74,131.07,60.04,33.61,15.68,6.96,60.0,20.07,16.56,11.68,2.87,0,2.58,3.0,0.98,50.54,0.41,20.61
21.51,148.51,61.4,31.41,29.53,7.26,60.0,11.84,17.86,8.36,1.65,0,3.0,3.0,1.23,45.35,0.81,26.78
24.54,171.06,71.75,38.56,17.55,10.97,60.0,19.73,20.35,13.8,2.95,0,3.0,3.0,1.12,0.06,0.57,57.43
24.02,197.87,70.03,29.84,26.66,4.94,60.0,14.74,15.77,11.28,2.86,1,3.0,3.0,0.76,55.31,0.18,42.68
23.71,176.5,107.79,26.44,18.73,8.19,60.0,20.13,14.47,20.08,2.05,0,1.06,3.0,1.01,25.18,0.97,62.8
25.9,216.04,78.41,46.79,26.16,5.82,60.0,11.36,13.77,21.43,1.98,1,3.0,3.0,0.83,59.4,0.94,51.05
23.51,200.12,74.01,36.34,21.42,8.05,60.0,18.64,14.53,13.87,1.42,0,3.0,3.0,1.0,33.99,0.88,49.81
19.27,85.69,93.95,31.6,15.86,8.15,60.0,16.83,16.37,19.52,3.03,0,1.73,3.0,1.01,7.75,0.61,21.82
24.73,198.35,99.24,41.44,29.13,8.73,60.0,15.64,16.17,20.99,3.06,2,3.0,3.0,0.78,45.9,1.03,56.29
23.23,145.19,77.02,48.37,29.43,7.76,60.0,14.18,15.88,21.25,2.07,1,3.0,3.0,1.01,29.64,0.58,31.36
25.63,154.43,70.51,38.01,22.82,4.44,60.0,16.52,18.91,24.68,4.12,2,3.0,2.29,1.0,39.45,0.9,50.61
19.04,108.36,121.08,22.29,21.89,7.64,60.0,18.67,13.64,24.46,3.15,1,3.0,2.09,0.81,47.35,0.97,33.06
